id,DOE,Age,First_Name,Last_Name,Gender,profession,Working_experience,Salary,Platforms,Hobbies,Counttyandstate,demographics,indebt,isHomeOwner,Owns_Car,Phone
1603,4/14/1998 0:00,61,alejandro,savely,male,Software Engineer,7,"$14,241 ",Facebook,Lifestlye,"Canada, North Carolina",Sub_Urban,TRUE,FALSE,FALSE,(907) 555-7584
1604,5/5/1998 0:00,34,laura,armstrong,female,Software Engineer,7,"$13,161 ",YouTube,Lifestlye,"Canada, Colorado",Urban,FALSE,TRUE,TRUE,0221-0644327
1605,8/6/1996 0:00,55,denny,ordway,female,Software Engineer,9,"$14,155 ",YouTube,Travel,"Canada, Minnesota",Sub_Urban,FALSE,TRUE,TRUE,(1) 42.34.22.66
1606,10/29/1996 0:00,24,denny,ordway,non-binary,Student,5,"$17,478 ",Instagram,Sports,"Canada, ",Urban,TRUE,FALSE,FALSE,(5) 552-3745
1607,11/4/1996 0:00,63,dean,katz,female,Marketer Manager,8,"$18,719 ",YouTube,Lifestlye,"Canada, Ohio",Rural,FALSE,TRUE,TRUE,6562-9722
1608,1/6/1997 0:00,30,dean,katz,male,Software Engineer,8,"$19,215 ",Instagram,Travel,"Canada, New York",Urban,FALSE,FALSE,FALSE,(1) 356-5634
1609,4/2/1997 0:00,57,nathan,gelder,female,Marketer Manager,1,"$16,617 ",Facebook,Sports,"Canada, District of Columbia",Sub_Urban,FALSE,FALSE,FALSE,(21) 555-4252
1610,6/9/1997 0:00,59,mike,vittorini,male,Software Engineer,5,"$15,660 ",YouTube,Lifestlye,"Canada, Minnesota",Rural,FALSE,FALSE,FALSE,(11) 555-1189
1611,8/12/1997 0:00,26,mike,vittorini,male,Software Engineer,3,"$18,624 ",Instagram,Lifestlye,"Canada, New Hampshire",Sub_Urban,TRUE,FALSE,TRUE,0372-035188
1612,9/19/1997 0:00,44,jack,garza,female,Software Engineer,1,"$11,176 ",Instagram,Travel,"Canada, MassachUnited States of America s of Americaetts",Rural,FALSE,FALSE,TRUE,(1) 123-5555
1613,9/18/1997 0:00,19,jack,garza,non-binary,Software Engineer,4,"$17,956 ",Facebook,Sports,"Canada, ",Rural,FALSE,TRUE,TRUE,(505) 555-5939
1614,9/23/1997 0:00,22,bart,pistole,female,Software Engineer,8,"$18,592 ",YouTube,Sports,"Canada, North Carolina",Sub_Urban,TRUE,TRUE,TRUE,0522-556721
1615,10/29/1997 0:00,46,victor,preis,male,Marketer Manager,3,"$12,233 ",Facebook,Lifestlye,"Canada, ",Sub_Urban,FALSE,TRUE,FALSE,(21) 555-3412
1616,1/1/1998 0:00,54,saphhira,shifley,male,Software Engineer,2,"$14,700 ",Instagram,Lifestlye,"Canada, Indiana",Rural,FALSE,FALSE,TRUE,0897-034214
1617,2/2/1998 0:00,55,saphhira,shifley,female,Marketer Manager,9,"$15,906 ",Instagram,Lifestlye,"Canada, Alabama",Rural,FALSE,TRUE,TRUE,(91) 745 6200
1618,3/12/1998 0:00,36,harold,pawlan,non-binary,Student,5,"$17,860 ",YouTube,Sports,"Canada, Pennsylvania",Sub_Urban,TRUE,TRUE,FALSE,07-98 92 35
1619,4/17/1998 0:00,25,anna,gayman,non-binary,Software Engineer,7,"$17,526 ",Instagram,Travel,"Canada, Vermont",Urban,TRUE,TRUE,FALSE,(208) 555-8097
1620,9/24/1997 0:00,62,anna,gayman,male,Marketer Manager,2,"$15,559 ",YouTube,Travel,"Canada, New York",Sub_Urban,FALSE,TRUE,TRUE,(171) 555-1717
1621,2/4/1998 0:00,18,anna,gayman,male,Student,9,"$16,732 ",Facebook,Sports,"Canada, ",Rural,FALSE,FALSE,FALSE,31 12 34 56
1622,4/2/1998 0:00,39,anna,gayman,non-binary,Student,9,"$12,513 ",YouTube,Travel,"Canada, Texas",Sub_Urban,TRUE,TRUE,FALSE,(1) 47.55.60.10
1623,1/31/1997 0:00,34,luke,foster,female,Student,4,"$17,830 ",YouTube,Lifestlye,"Canada, District of Columbia",Urban,TRUE,FALSE,FALSE,(307) 555-4680
1624,10/23/1997 0:00,24,stephanie,phelps,male,Marketer Manager,4,"$19,965 ",Instagram,Travel,"Canada, MassachUnited States of America s of Americaetts",Sub_Urban,TRUE,FALSE,FALSE,(071) 23 67 22 20
1625,11/27/1997 0:00,42,roy,französisch,male,Software Engineer,6,"$16,944 ",Instagram,Travel,"Canada, Washington",Rural,FALSE,TRUE,FALSE,(503) 555-3612
1626,1/30/1998 0:00,62,keith,herrera,non-binary,Software Engineer,6,"$17,910 ",YouTube,Travel,"Canada, Arizona",Sub_Urban,FALSE,FALSE,TRUE,(406) 555-5834
1627,4/28/1998 0:00,21,keith,herrera,female,Marketer Manager,1,"$15,649 ",Instagram,Lifestlye,"Canada, ",Rural,TRUE,FALSE,TRUE,0251-031259
1628,5/4/1998 0:00,53,keith,herrera,non-binary,Software Engineer,9,"$11,096 ",Instagram,Sports,"Canada, Kansas",Rural,FALSE,FALSE,TRUE,(5) 555-2933
1629,10/17/1996 0:00,23,keith,herrera,female,Marketer Manager,2,"$19,120 ",Instagram,Lifestlye,"Canada, Washington",Sub_Urban,FALSE,FALSE,TRUE,(11) 555-2167
1630,11/18/1996 0:00,48,keith,herrera,female,Software Engineer,5,"$11,951 ",YouTube,Sports,"Canada, California",Rural,FALSE,FALSE,TRUE,(206) 555-8257
1631,3/14/1997 0:00,36,keith,herrera,female,Student,9,"$19,746 ",Instagram,Sports,"Canada, New York",Rural,FALSE,FALSE,TRUE,86 21 32 43
1632,4/8/1997 0:00,61,keith,herrera,male,Software Engineer,4,"$19,186 ",YouTube,Sports,"Canada, Georgia",Urban,FALSE,FALSE,TRUE,78.32.54.86
1633,6/6/1997 0:00,56,keith,herrera,non-binary,Marketer Manager,3,"$17,799 ",Instagram,Travel,"Canada, New Jersey",Urban,FALSE,TRUE,FALSE,26.47.15.10
1634,7/29/1997 0:00,44,keith,herrera,non-binary,Marketer Manager,7,"$18,804 ",Facebook,Travel,"Canada, ",Urban,FALSE,TRUE,TRUE,0711-020361
1635,9/19/1997 0:00,27,kimberly,carter,female,Student,6,"$10,595 ",Instagram,Sports,"Canada, Michigan",Urban,TRUE,FALSE,TRUE,981-443655
1636,3/26/1998 0:00,43,kimberly,carter,male,Marketer Manager,8,"$17,875 ",Instagram,Sports,"Canada, Missouri",Rural,TRUE,FALSE,TRUE,(14) 555-8122
1637,12/30/1996 0:00,36,caroline,jumper,male,Software Engineer,3,"$19,033 ",YouTube,Travel,"Canada, Ohio",Sub_Urban,TRUE,TRUE,FALSE,(206) 555-4112
1638,2/6/1997 0:00,56,philip,brown,non-binary,Software Engineer,5,"$14,439 ",YouTube,Lifestlye,"Canada, California",Rural,TRUE,TRUE,TRUE,90-224 8858
1639,7/9/1997 0:00,20,victoria,brennan,male,Student,4,"$15,972 ",Instagram,Sports,"Canada, Michigan",Rural,TRUE,TRUE,TRUE,(26) 642-7012
1640,2/16/1998 0:00,62,sung,pak,male,Marketer Manager,4,"$10,858 ",Facebook,Lifestlye,"Canada, New Hampshire",Rural,TRUE,TRUE,FALSE,030-0074321
1641,3/18/1998 0:00,30,sung,pak,female,Student,4,"$15,519 ",Instagram,Travel,"Canada, Ohio",Sub_Urban,TRUE,FALSE,TRUE,(5) 555-4729
1642,9/18/1996 0:00,45,joel,eaton,male,Software Engineer,8,"$17,385 ",Instagram,Sports,"Canada, New York",Urban,TRUE,FALSE,TRUE,(5) 555-3932
1643,6/6/1997 0:00,37,michael,paige,female,Student,6,"$18,636 ",Facebook,Lifestlye,"Canada, ",Rural,TRUE,TRUE,FALSE,(171) 555-7788
1644,8/20/1997 0:00,45,michael,paige,non-binary,Marketer Manager,3,"$19,980 ",YouTube,Lifestlye,"Canada, New Jersey",Rural,FALSE,TRUE,TRUE,0921-12 34 65
1645,2/9/1998 0:00,25,natalie,fritzler,male,Student,5,"$14,317 ",Instagram,Lifestlye,"Canada, Texas",Urban,FALSE,TRUE,FALSE,0621-08460
1646,2/11/1998 0:00,58,janet,molinari,non-binary,Marketer Manager,6,"$13,454 ",YouTube,Travel,"Canada, New York",Rural,TRUE,TRUE,TRUE,88.60.15.31
1647,2/23/1998 0:00,56,janet,molinari,non-binary,Marketer Manager,5,"$11,030 ",YouTube,Travel,"Canada, Texas",Sub_Urban,FALSE,FALSE,TRUE,(91) 555 22 82
1648,3/5/1998 0:00,18,shirley,daniels,male,Software Engineer,6,"$19,487 ",Facebook,Lifestlye,"Canada, Pennsylvania",Rural,FALSE,TRUE,TRUE,91.24.45.40
1649,3/19/1998 0:00,20,ken,heidel,male,Software Engineer,8,"$17,906 ",Facebook,Lifestlye,"Canada, California",Rural,TRUE,TRUE,FALSE,(604) 555-4729
1650,4/10/1998 0:00,30,ross,baird,non-binary,Software Engineer,7,"$11,447 ",YouTube,Travel,"Canada, ",Urban,TRUE,TRUE,FALSE,(171) 555-1212
1651,4/27/1998 0:00,45,ross,baird,male,Marketer Manager,5,"$12,850 ",Instagram,Lifestlye,"Canada, Colorado",Rural,TRUE,FALSE,FALSE,(1) 135-5555
1652,2/24/1997 0:00,42,ross,baird,female,Student,6,"$18,106 ",YouTube,Lifestlye,"Canada, Pennsylvania",Rural,FALSE,FALSE,TRUE,(5) 555-3392
1653,9/8/1997 0:00,50,ross,baird,female,Marketer Manager,4,"$17,151 ",Instagram,Travel,"Canada, MassachUnited States of America s of Americaetts",Sub_Urban,FALSE,FALSE,TRUE,0452-076545
1654,10/3/1997 0:00,55,dave,brooks,male,Software Engineer,9,"$19,503 ",Instagram,Lifestlye,"Canada, Minnesota",Urban,TRUE,TRUE,FALSE,(11) 555-7647
1655,11/20/1997 0:00,23,mike,kennedy,non-binary,Software Engineer,4,"$16,952 ",Facebook,Lifestlye,"Canada, Illinois",Urban,FALSE,TRUE,FALSE,(171) 555-2282
1656,11/12/1997 0:00,61,mike,kennedy,male,Student,1,"$14,055 ",Instagram,Lifestlye,"Canada, New Jersey",Sub_Urban,FALSE,TRUE,TRUE,0241-039123
1657,1/21/1998 0:00,62,philisse,overcash,male,Software Engineer,7,"$15,402 ",Instagram,Travel,"Canada, ",Rural,FALSE,FALSE,TRUE,40.67.88.88
1658,12/26/1997 0:00,49,philisse,overcash,non-binary,Software Engineer,7,"$19,281 ",YouTube,Lifestlye,"Canada, ",Urban,TRUE,FALSE,TRUE,(171) 555-0297
1659,3/23/1998 0:00,62,brenda,bowman,non-binary,Software Engineer,4,"$11,672 ",Facebook,Travel,"Canada, ",Urban,FALSE,TRUE,TRUE,7675-3425
1660,5/4/1998 0:00,64,cynthia,voltz,female,Student,3,"$14,532 ",Instagram,Travel,"Canada, Illinois",Rural,FALSE,TRUE,FALSE,(11) 555-9857
1661,5/9/1997 0:00,38,pete,kriz,non-binary,Marketer Manager,8,"$14,924 ",Instagram,Sports,"Canada, Texas",Rural,FALSE,FALSE,TRUE,(91) 555 94 44
1662,7/14/1997 0:00,33,pete,kriz,female,Software Engineer,5,"$16,085 ",Facebook,Sports,"Canada, Arizona",Urban,FALSE,TRUE,TRUE,20.16.10.16
1663,8/5/1997 0:00,38,pete,kriz,non-binary,Student,7,"$17,734 ",YouTube,Lifestlye,"Canada, Colorado",Rural,FALSE,TRUE,TRUE,0695-34 67 21
1664,8/4/1997 0:00,28,pete,kriz,male,Software Engineer,4,"$14,864 ",Facebook,Travel,"Canada, New York",Urban,FALSE,TRUE,TRUE,089-0877310
1665,9/10/1997 0:00,54,pete,kriz,female,Student,4,"$19,316 ",Facebook,Sports,"Canada, Oklahoma",Rural,FALSE,FALSE,TRUE,40.32.21.21
1666,9/30/1997 0:00,53,pete,kriz,female,Software Engineer,8,"$11,221 ",Instagram,Lifestlye,"Canada, Arizona",Rural,TRUE,TRUE,TRUE,011-4988260
1667,2/4/1998 0:00,52,troy,blackwell,female,Student,8,"$12,860 ",Instagram,Sports,"Canada, New Jersey",Sub_Urban,TRUE,TRUE,TRUE,(1) 354-2534
1668,3/18/1998 0:00,36,raymond,buch,male,Software Engineer,2,"$18,428 ",YouTube,Sports,"Canada, ",Rural,FALSE,TRUE,FALSE,(93) 203 4560
1669,4/15/1998 0:00,37,raymond,buch,male,Marketer Manager,2,"$19,336 ",Instagram,Travel,"Canada, Connecticut",Sub_Urban,TRUE,TRUE,FALSE,(95) 555 82 82
1670,4/27/2021 11:02,35,raymond,buch,male,Software Engineer,3,"$13,253 ",Instagram,Travel,"Canada, ",Rural,FALSE,FALSE,FALSE,(11) 555-9482
1671,4/27/2021 11:02,64,raymond,buch,male,Student,3,"$13,782 ",Facebook,Sports,"Canada, Michigan",Urban,FALSE,FALSE,TRUE,(503) 555-7555
1672,8/2/1996 0:00,58,raymond,buch,male,Software Engineer,1,"$16,957 ",Instagram,Sports,"Canada, Texas",Urban,FALSE,FALSE,FALSE,(2) 283-2951
1673,12/24/1997 0:00,31,raymond,buch,female,Marketer Manager,3,"$10,766 ",YouTube,Travel,"Canada, Wisconsin",Rural,TRUE,TRUE,TRUE,(21) 555-0091
1674,7/12/1996 0:00,32,ed,braxton,male,Software Engineer,6,"$12,681 ",Facebook,Lifestlye,"Canada, Minnesota",Rural,FALSE,FALSE,TRUE,(5) 555-1340
1675,7/16/1996 0:00,48,ed,braxton,female,Student,8,"$17,710 ",YouTube,Travel,"Canada, Georgia",Urban,FALSE,TRUE,TRUE,(503) 555-6874
1676,5/29/1997 0:00,18,ken,heidel,male,Student,6,"$17,482 ",Facebook,Sports,"Canada, Washington",Rural,TRUE,FALSE,TRUE,2967 542
1677,9/2/1997 0:00,20,sanjit,chand,non-binary,Marketer Manager,5,"$15,086 ",Instagram,Lifestlye,"Canada, Washington",Sub_Urban,TRUE,TRUE,FALSE,(198) 555-8888
1678,10/3/1997 0:00,33,natalie,fritzler,female,Student,4,"$17,964 ",Facebook,Sports,"Canada, Georgia",Sub_Urban,FALSE,FALSE,TRUE,0555-09876
1679,12/17/1997 0:00,40,natalie,fritzler,non-binary,Software Engineer,3,"$12,665 ",Facebook,Lifestlye,"Canada, ",Sub_Urban,TRUE,FALSE,TRUE,30.59.84.10
1680,12/19/1997 0:00,28,joseph,holt,female,Software Engineer,4,"$19,951 ",Instagram,Sports,"Canada, Texas",Sub_Urban,TRUE,FALSE,FALSE,61.77.61.10
1681,3/2/1998 0:00,29,joseph,holt,non-binary,Software Engineer,7,"$13,513 ",Instagram,Lifestlye,"Canada, North Carolina",Sub_Urban,FALSE,TRUE,FALSE,(604) 555-3392
1682,3/4/1998 0:00,27,joseph,holt,male,Student,1,"$10,495 ",YouTube,Lifestlye,"Canada, Maryland",Rural,FALSE,TRUE,FALSE,(509) 555-7969
1683,3/5/1998 0:00,49,tanja,norvell,male,Software Engineer,7,"$15,822 ",YouTube,Sports,"Canada, ",Rural,FALSE,TRUE,TRUE,069-0245984
1684,3/13/1998 0:00,33,tanja,norvell,male,Software Engineer,1,"$12,072 ",Instagram,Lifestlye,"Canada, Maryland",Sub_Urban,TRUE,FALSE,FALSE,(415) 555-5938
1685,4/2/1998 0:00,25,tanja,norvell,female,Software Engineer,2,"$17,795 ",Instagram,Travel,"Canada, ",Rural,TRUE,TRUE,TRUE,(9) 331-6954
1686,5/4/1998 0:00,55,tanja,norvell,non-binary,Marketer Manager,4,"$18,529 ",Instagram,Sports,"Canada, Connecticut",Rural,TRUE,TRUE,TRUE,(8) 34-56-12
1687,5/1/1998 0:00,29,tanja,norvell,male,Student,1,"$13,949 ",Facebook,Travel,"Canada, New York",Sub_Urban,FALSE,TRUE,FALSE,(503) 555-9573
1688,7/22/1996 0:00,41,joni,sundaresam,non-binary,Student,9,"$16,033 ",Facebook,Sports,"Canada, Washington",Rural,TRUE,TRUE,FALSE,035-640230
1689,1/3/1997 0:00,45,david,smith,non-binary,Student,6,"$18,328 ",Facebook,Lifestlye,"Canada, Washington",Rural,TRUE,TRUE,FALSE,(02) 201 24 67
1690,3/24/1997 0:00,25,craig,carreira,male,Marketer Manager,1,"$12,555 ",Instagram,Lifestlye,"Canada, Maryland",Rural,FALSE,TRUE,TRUE,(514) 555-8054
1691,4/2/1997 0:00,45,maya,herman,male,Student,1,"$16,370 ",YouTube,Lifestlye,"Canada, California",Sub_Urban,FALSE,FALSE,TRUE,0342-023176
1692,4/3/1997 0:00,53,jeremy,pistek,non-binary,Marketer Manager,6,"$14,415 ",Instagram,Sports,"Canada, Pennsylvania",Rural,FALSE,FALSE,TRUE,(171) 555-7733
1693,4/11/1997 0:00,43,jeremy,pistek,male,Marketer Manager,4,"$15,959 ",Facebook,Travel,"Canada, Illinois",Urban,TRUE,TRUE,TRUE,(1) 135-5333
1694,6/5/1997 0:00,25,jeremy,pistek,male,Student,4,"$19,107 ",Facebook,Travel,"Canada, Virginia",Urban,FALSE,FALSE,TRUE,(907) 555-7584
1695,7/22/1997 0:00,45,jeremy,pistek,male,Software Engineer,6,"$15,993 ",Instagram,Sports,"Canada, Illinois",Sub_Urban,TRUE,FALSE,TRUE,0221-0644327
1696,8/1/1997 0:00,45,jeremy,pistek,female,Software Engineer,7,"$15,021 ",Instagram,Sports,"Canada, Illinois",Urban,TRUE,TRUE,FALSE,(1) 42.34.22.66
1697,8/26/1997 0:00,54,jeremy,pistek,non-binary,Student,9,"$12,907 ",Facebook,Travel,"Canada, New York",Sub_Urban,FALSE,TRUE,TRUE,(5) 552-3745
1698,11/18/1997 0:00,58,kristen,hastings,non-binary,Student,5,"$12,914 ",Facebook,Travel,"Canada, Kentucky",Urban,FALSE,FALSE,FALSE,6562-9722
1699,1/14/1998 0:00,53,jeremy,ellison,female,Marketer Manager,9,"$13,870 ",Facebook,Travel,"Canada, ",Urban,FALSE,TRUE,FALSE,(1) 356-5634
1700,2/17/1998 0:00,44,john,grady,non-binary,Student,4,"$19,190 ",Instagram,Travel,"Canada, Pennsylvania",Urban,FALSE,FALSE,FALSE,(21) 555-4252
1701,2/26/1998 0:00,34,john,grady,male,Marketer Manager,2,"$15,085 ",Facebook,Sports,"Canada, Illinois",Sub_Urban,FALSE,FALSE,FALSE,(11) 555-1189
1702,3/27/1998 0:00,26,xylona,preis,non-binary,Student,3,"$16,546 ",Facebook,Sports,"Canada, California",Sub_Urban,TRUE,FALSE,FALSE,0372-035188
1703,4/8/1998 0:00,50,erin,mull,male,Software Engineer,1,"$10,395 ",YouTube,Lifestlye,"Canada, Texas",Rural,TRUE,TRUE,TRUE,(1) 123-5555
1704,4/3/1998 0:00,37,erin,mull,female,Software Engineer,6,"$10,938 ",Instagram,Travel,"Canada, Ohio",Sub_Urban,TRUE,FALSE,TRUE,(505) 555-5939
1705,5/5/1998 0:00,30,michelle,tran,male,Student,6,"$19,828 ",YouTube,Lifestlye,"Canada, District of Columbia",Urban,FALSE,TRUE,TRUE,0522-556721
1706,12/9/1996 0:00,45,michelle,tran,non-binary,Marketer Manager,1,"$12,510 ",YouTube,Sports,"Canada, Tennessee",Urban,TRUE,TRUE,TRUE,(21) 555-3412
1707,1/3/1997 0:00,46,michelle,tran,non-binary,Software Engineer,3,"$14,636 ",Facebook,Sports,"Canada, Minnesota",Sub_Urban,FALSE,TRUE,FALSE,0897-034214
1708,1/24/1997 0:00,30,sue,reed,non-binary,Marketer Manager,5,"$11,649 ",Instagram,Lifestlye,"Canada, Washington",Sub_Urban,FALSE,TRUE,FALSE,(91) 745 6200
1709,7/21/1997 0:00,63,carl,weiss,female,Student,3,"$13,690 ",Facebook,Travel,"Canada, ",Sub_Urban,TRUE,TRUE,FALSE,07-98 92 35
1710,10/15/1997 0:00,52,carl,weiss,female,Student,3,"$13,435 ",Instagram,Travel,"Canada, New Mexico",Rural,TRUE,FALSE,TRUE,(208) 555-8097
1711,9/11/1996 0:00,23,carl,weiss,non-binary,Software Engineer,3,"$13,201 ",YouTube,Travel,"Canada, Oregon",Urban,FALSE,TRUE,TRUE,(171) 555-1717
1712,10/23/1996 0:00,35,astrea,jones,male,Student,5,"$14,179 ",Instagram,Travel,"Canada, ",Rural,TRUE,TRUE,TRUE,31 12 34 56
1713,10/24/1996 0:00,22,astrea,jones,female,Software Engineer,5,"$18,405 ",Facebook,Lifestlye,"Canada, Washington",Rural,FALSE,TRUE,TRUE,(1) 47.55.60.10
1714,12/11/1996 0:00,64,sonia,sunley,non-binary,Marketer Manager,4,"$13,237 ",Facebook,Lifestlye,"Canada, New York",Urban,TRUE,TRUE,FALSE,(307) 555-4680
1715,1/16/1997 0:00,42,rose,o'brian,non-binary,Software Engineer,1,"$13,862 ",Facebook,Sports,"Canada, New York",Urban,TRUE,TRUE,FALSE,(071) 23 67 22 20
1716,2/7/1997 0:00,19,maribeth,dona,female,Software Engineer,5,"$10,058 ",Instagram,Travel,"Canada, Ohio",Sub_Urban,TRUE,FALSE,TRUE,(503) 555-3612
1717,4/16/1997 0:00,27,sanjit,chand,female,Marketer Manager,5,"$14,938 ",YouTube,Travel,"Canada, Connecticut",Sub_Urban,TRUE,TRUE,TRUE,(406) 555-5834
1718,5/1/1997 0:00,47,sanjit,chand,female,Software Engineer,4,"$12,971 ",YouTube,Travel,"Canada, Ohio",Rural,TRUE,TRUE,FALSE,0251-031259
1719,6/17/1997 0:00,62,sanjit,chand,male,Software Engineer,6,"$19,719 ",Instagram,Lifestlye,"Canada, ",Sub_Urban,FALSE,FALSE,FALSE,(5) 555-2933
1720,9/3/1997 0:00,22,sanjit,chand,male,Student,4,"$18,314 ",Facebook,Travel,"Canada, Louisiana",Sub_Urban,TRUE,TRUE,FALSE,(11) 555-2167
1721,9/15/1997 0:00,50,maribeth,yedwab,non-binary,Marketer Manager,7,"$19,628 ",YouTube,Lifestlye,"Canada, Illinois",Urban,TRUE,FALSE,FALSE,(206) 555-8257
1722,10/30/1997 0:00,18,maribeth,yedwab,female,Software Engineer,7,"$19,354 ",Facebook,Travel,"Canada, Ohio",Urban,TRUE,FALSE,TRUE,86 21 32 43
1723,10/15/1997 0:00,35,maribeth,yedwab,male,Marketer Manager,2,"$13,345 ",Instagram,Travel,"Canada, Illinois",Sub_Urban,FALSE,FALSE,FALSE,78.32.54.86
1724,10/31/1997 0:00,49,maribeth,yedwab,female,Marketer Manager,3,"$12,486 ",Facebook,Sports,"Canada, Minnesota",Urban,FALSE,FALSE,FALSE,26.47.15.10
1725,11/21/1997 0:00,64,maribeth,yedwab,non-binary,Software Engineer,1,"$10,561 ",YouTube,Travel,"Canada, ",Sub_Urban,FALSE,TRUE,FALSE,0711-020361
1726,2/25/1998 0:00,28,ed,braxton,male,Student,8,"$13,981 ",YouTube,Travel,"Canada, MassachUnited States of America s of Americaetts",Urban,FALSE,TRUE,FALSE,981-443655
1727,3/18/1998 0:00,38,christopher,martinez,male,Marketer Manager,9,"$16,261 ",Facebook,Sports,"Canada, ",Urban,FALSE,FALSE,TRUE,(14) 555-8122
1728,4/2/1998 0:00,43,christopher,martinez,male,Software Engineer,4,"$11,737 ",Instagram,Lifestlye,"Canada, Nebraska",Urban,TRUE,FALSE,TRUE,(206) 555-4112
1729,5/6/1998 0:00,42,christopher,martinez,non-binary,Marketer Manager,6,"$19,096 ",Facebook,Lifestlye,"Canada, New York",Urban,TRUE,TRUE,TRUE,90-224 8858
1730,10/3/1996 0:00,39,christopher,martinez,female,Student,9,"$13,554 ",Instagram,Travel,"Canada, Arizona",Sub_Urban,TRUE,FALSE,TRUE,(26) 642-7012
1731,10/4/1996 0:00,44,lynn,smith,male,Student,6,"$19,918 ",Facebook,Lifestlye,"Canada, Michigan",Rural,FALSE,FALSE,TRUE,030-0074321
1732,10/11/1996 0:00,30,lynn,smith,non-binary,Student,9,"$19,126 ",YouTube,Travel,"Canada, MassachUnited States of America s of Americaetts",Urban,FALSE,FALSE,TRUE,(5) 555-4729
1733,3/21/1997 0:00,50,luke,foster,female,Software Engineer,4,"$17,095 ",Instagram,Sports,"Canada, Florida",Sub_Urban,TRUE,TRUE,FALSE,(5) 555-3932
1734,8/11/1997 0:00,51,bradley,nguyen,non-binary,Software Engineer,8,"$18,266 ",Instagram,Sports,"Canada, New York",Sub_Urban,FALSE,FALSE,FALSE,(171) 555-7788
1735,9/30/1997 0:00,58,bradley,nguyen,female,Student,9,"$10,294 ",Instagram,Travel,"Canada, Iowa",Urban,FALSE,TRUE,FALSE,0921-12 34 65
1736,12/19/1997 0:00,52,alan,dominguez,non-binary,Software Engineer,4,"$18,212 ",YouTube,Sports,"Canada, Texas",Rural,FALSE,TRUE,FALSE,0621-08460
1737,1/5/1998 0:00,18,alan,dominguez,female,Student,5,"$19,230 ",Facebook,Sports,"Canada, ",Urban,TRUE,TRUE,TRUE,88.60.15.31
1738,1/23/1998 0:00,38,alan,dominguez,male,Software Engineer,8,"$15,330 ",YouTube,Travel,"Canada, Arizona",Sub_Urban,TRUE,FALSE,FALSE,(91) 555 22 82
1739,3/16/1998 0:00,23,alan,dominguez,female,Student,6,"$14,655 ",Instagram,Travel,"Canada, ",Rural,FALSE,FALSE,TRUE,91.24.45.40
1740,10/14/1996 0:00,45,dean,braden,non-binary,Marketer Manager,7,"$11,109 ",Facebook,Sports,"Canada, Hawaii",Sub_Urban,FALSE,TRUE,FALSE,(604) 555-4729
1741,10/14/1996 0:00,34,dean,braden,non-binary,Student,3,"$13,771 ",YouTube,Lifestlye,"Canada, Michigan",Urban,FALSE,TRUE,FALSE,(171) 555-1212
1742,2/28/1997 0:00,22,dean,braden,female,Student,7,"$18,563 ",Instagram,Lifestlye,"Canada, ",Rural,FALSE,TRUE,FALSE,(1) 135-5555
1743,3/3/1997 0:00,48,matt,connell,male,Software Engineer,8,"$16,123 ",Instagram,Travel,"Canada, Minnesota",Sub_Urban,TRUE,FALSE,TRUE,(5) 555-3392
1744,3/12/1997 0:00,22,logan,haushalter,male,Software Engineer,6,"$17,647 ",YouTube,Travel,"Canada, Illinois",Sub_Urban,FALSE,FALSE,FALSE,0452-076545
1745,5/2/1997 0:00,55,logan,haushalter,female,Software Engineer,9,"$11,174 ",YouTube,Lifestlye,"Canada, Kentucky",Sub_Urban,TRUE,TRUE,TRUE,(11) 555-7647
1746,5/26/1997 0:00,20,brian,dahlen,female,Software Engineer,6,"$11,164 ",YouTube,Sports,"Canada, Michigan",Urban,TRUE,TRUE,TRUE,(171) 555-2282
1747,8/19/1997 0:00,40,patricia,hirasaki,non-binary,Software Engineer,9,"$19,284 ",Instagram,Lifestlye,"Canada, ",Rural,TRUE,FALSE,FALSE,0241-039123
1748,10/29/1997 0:00,54,patricia,hirasaki,male,Software Engineer,4,"$19,475 ",YouTube,Lifestlye,"Canada, Maine",Urban,FALSE,TRUE,TRUE,40.67.88.88
1749,1/5/1998 0:00,54,mike,gockenbach,female,Marketer Manager,8,"$19,037 ",Instagram,Lifestlye,"Canada, Maryland",Urban,TRUE,FALSE,TRUE,(171) 555-0297
1750,1/13/1998 0:00,27,mike,gockenbach,male,Student,4,"$18,712 ",YouTube,Lifestlye,"Canada, Missouri",Urban,TRUE,FALSE,FALSE,7675-3425
1751,1/30/1998 0:00,27,mike,gockenbach,female,Student,2,"$14,466 ",Instagram,Travel,"Canada, Illinois",Rural,FALSE,TRUE,FALSE,(11) 555-9857
1752,2/20/1998 0:00,36,karen,bern,female,Student,9,"$15,538 ",Instagram,Travel,"Canada, New York",Urban,FALSE,TRUE,FALSE,(91) 555 94 44
1753,4/22/1998 0:00,34,jasper,cacioppo,male,Marketer Manager,5,"$17,111 ",Facebook,Sports,"Canada, District of Columbia",Urban,FALSE,FALSE,FALSE,20.16.10.16
1754,2/3/1998 0:00,38,rob,lucas,female,Student,4,"$18,434 ",YouTube,Sports,"Canada, Utah",Urban,TRUE,FALSE,FALSE,0695-34 67 21
1755,4/8/1998 0:00,31,rob,lucas,female,Marketer Manager,2,"$12,800 ",YouTube,Sports,"Canada, New Mexico",Urban,FALSE,FALSE,FALSE,089-0877310
